Time,Sales Rank,New Price,List Price
"4/19/2023, 4:40:07 PM",389,49,49
"4/19/2023, 7:40:46 PM",395,49,49
"4/19/2023, 10:41:39 PM",429,49,49
"4/20/2023, 1:42:21 AM",457,49,49
"4/20/2023, 4:43:04 AM",443,49,49
"4/20/2023, 7:43:09 AM",422,49,49
"4/20/2023, 10:44:03 AM",459,49,49
"4/20/2023, 4:45:09 PM",457,49,49
"4/20/2023, 10:46:29 PM",444,49,49
"4/21/2023, 4:48:07 AM",496,49,49
"4/21/2023, 7:48:21 AM",479,49,49
"4/21/2023, 10:49:05 AM",455,49,49
"4/21/2023, 1:49:53 PM",446,49,49
"4/21/2023, 4:50:28 PM",461,49,49
"4/21/2023, 7:51:07 PM",494,49,49
"4/21/2023, 10:51:45 PM",501,49,49
"4/22/2023, 1:52:24 AM",443,49,49
"4/22/2023, 7:54:04 AM",465,49,49
"4/22/2023, 10:54:40 AM",421,49,49
"4/22/2023, 1:55:25 PM",399,49,49
"4/22/2023, 4:56:08 PM",392,49,49
"4/22/2023, 7:57:09 PM",387,49,49
"4/22/2023, 10:57:53 PM",434,49,49
"4/23/2023, 1:58:29 AM",401,49,49
"4/23/2023, 4:59:10 AM",392,49,49
"4/23/2023, 11:00:26 AM",404,49,49
"4/23/2023, 2:01:10 PM",390,49,49
"4/23/2023, 5:02:04 PM",407,49,49
"4/23/2023, 8:02:29 PM",408,49,49
"4/23/2023, 11:03:11 PM",440,49,49
"4/24/2023, 2:03:48 AM",478,49,49
"4/24/2023, 5:04:20 AM",461,49,49
"4/24/2023, 8:05:06 AM",456,49,49
"4/24/2023, 11:05:33 AM",443,49,49
"4/24/2023, 2:06:24 PM",441,49,49
"4/24/2023, 5:07:06 PM",448,49,49
"4/24/2023, 11:08:31 PM",484,49,49
"4/25/2023, 2:09:21 AM",454,49,49
"4/25/2023, 5:10:09 AM",484,49,49
"4/25/2023, 8:10:43 AM",460,49,49
"4/25/2023, 11:11:42 AM",448,49,49
"4/25/2023, 2:12:44 PM",456,49,49
"4/25/2023, 5:13:27 PM",458,49,49
"4/25/2023, 11:14:39 PM",464,49,49
"4/26/2023, 5:16:08 AM",456,49,49
"4/26/2023, 11:17:23 AM",437,49,49
"4/26/2023, 2:18:14 PM",407,49,49
"4/26/2023, 5:19:05 PM",420,49,49
"4/26/2023, 8:19:34 PM",415,49,49
"4/26/2023, 11:20:31 PM",475,49,49
"4/27/2023, 2:21:17 AM",461,49,49
"4/27/2023, 5:22:05 AM",442,49,49
"4/27/2023, 8:22:33 AM",446,49,49
"4/27/2023, 11:23:07 AM",458,49,49
"4/27/2023, 2:23:51 PM",457,49,49
"4/27/2023, 8:25:12 PM",471,49,49
"4/27/2023, 11:26:05 PM",486,49,49
"4/28/2023, 2:26:44 AM",459,49,49
"4/28/2023, 5:27:11 AM",441,49,49
"4/28/2023, 8:28:05 AM",466,49,49
"4/28/2023, 11:28:08 AM",455,49,49
"4/28/2023, 2:28:26 PM",458,49,49
"4/28/2023, 5:29:08 PM",454,49,49
"4/28/2023, 11:30:41 PM",550,49,49
"4/29/2023, 2:31:32 AM",463,49,49
"4/29/2023, 8:33:06 AM",471,49,49
"4/29/2023, 11:33:46 AM",464,49,49
"4/29/2023, 2:34:26 PM",448,49,49
"4/29/2023, 5:35:09 PM",458,49,49
"4/29/2023, 8:35:39 PM",454,49,49
"4/29/2023, 11:36:31 PM",497,49,49
"4/30/2023, 2:37:29 AM",475,49,49
"4/30/2023, 5:38:19 AM",478,49,49
"4/30/2023, 8:39:06 AM",489,49,49
"4/30/2023, 11:39:24 AM",458,49,49
"4/30/2023, 2:40:10 PM",451,49,49
"4/30/2023, 8:41:08 PM",456,49,49
"4/30/2023, 11:41:57 PM",533,49,49
"5/1/2023, 2:42:39 AM",562,49,49
"5/1/2023, 5:43:21 AM",533,49,49
"5/1/2023, 8:44:06 AM",473,44.99,49
"5/1/2023, 11:44:57 AM",475,44.99,49
"5/1/2023, 2:45:27 PM",455,44.99,49
"5/1/2023, 5:46:07 PM",435,44.99,49
"5/1/2023, 8:46:40 PM",471,44.99,49
"5/2/2023, 2:47:42 AM",421,44.99,49
"5/2/2023, 5:48:07 AM",434,44.99,49
"5/2/2023, 8:48:23 AM",446,44.99,49
"5/2/2023, 11:49:09 AM",397,44.99,49
"5/2/2023, 2:49:35 PM",400,44.99,49
"5/2/2023, 5:50:11 PM",402,44.99,49
"5/2/2023, 8:50:49 PM",405,44.99,49
"5/2/2023, 11:51:38 PM",449,44.99,49
"5/3/2023, 2:52:36 AM",462,44.99,49
"5/3/2023, 8:54:07 AM",396,44.99,49
"5/3/2023, 11:54:40 AM",420,44.99,49
"5/3/2023, 2:55:53 PM",411,44.99,49
"5/3/2023, 5:56:09 PM",415,44.99,49
"5/3/2023, 8:57:02 PM",413,44.99,49
"5/3/2023, 11:57:11 PM",410,44.99,49
"5/4/2023, 3:00:32 AM",404,44.99,49
"5/4/2023, 6:01:08 AM",392,44.99,49
"5/4/2023, 9:01:41 AM",382,44.99,49
"5/4/2023, 12:02:35 PM",359,44.99,49
"5/4/2023, 6:04:08 PM",352,44.99,49
"5/4/2023, 9:04:44 PM",332,44.99,49
"5/5/2023, 12:05:26 AM",359,44.99,49
"5/5/2023, 3:06:15 AM",332,44.99,49
"5/5/2023, 6:07:04 AM",306,44.99,49
"5/5/2023, 9:07:11 AM",336,44.99,49
"5/5/2023, 12:08:05 PM",343,44.99,49
"5/5/2023, 3:08:28 PM",354,44.99,49
"5/5/2023, 6:09:06 PM",370,44.99,49
"5/6/2023, 12:10:30 AM",350,44.99,49
"5/6/2023, 3:11:13 AM",361,44.99,49
"5/6/2023, 6:12:06 AM",368,44.99,49
"5/6/2023, 9:12:20 AM",330,44.99,49
"5/6/2023, 12:13:08 PM",326,44.99,49
"5/6/2023, 3:13:37 PM",317,44.99,49
"5/6/2023, 6:14:10 PM",322,44.99,49
"5/6/2023, 9:14:40 PM",310,44.99,49
"5/7/2023, 12:15:37 AM",311,44.99,49
"5/7/2023, 3:16:23 AM",287,44.99,49
"5/7/2023, 6:17:25 AM",298,44.99,49
"5/7/2023, 12:18:35 PM",285,44.99,49
"5/7/2023, 3:19:22 PM",279,44.99,49
"5/7/2023, 6:20:08 PM",278,44.99,49
"5/7/2023, 9:20:45 PM",290,44.99,49
"5/8/2023, 12:21:25 AM",343,44.99,49
"5/8/2023, 3:22:55 AM",318,44.99,49
"5/8/2023, 9:24:19 AM",319,49,49
"5/8/2023, 12:25:06 PM",329,49,49
"5/8/2023, 3:25:37 PM",317,49,49
"5/8/2023, 6:26:22 PM",322,49,49
"5/8/2023, 9:27:06 PM",312,49,49
"5/9/2023, 12:27:22 AM",346,49,49
"5/9/2023, 3:28:06 AM",403,49,49
"5/9/2023, 6:28:33 AM",382,49,49
"5/9/2023, 9:29:19 AM",375,49,49
"5/9/2023, 12:30:07 PM",383,49,49
"5/9/2023, 6:31:22 PM",363,49,49
"5/9/2023, 9:32:09 PM",371,49,49
"5/10/2023, 3:33:23 AM",406,39.99,49
"5/10/2023, 6:34:09 AM",390,39.99,49
"5/10/2023, 9:34:35 AM",353,49,49
"5/10/2023, 12:35:27 PM",315,49,49
"5/10/2023, 3:36:12 PM",309,49,49
"5/10/2023, 6:37:05 PM",341,49,49
"5/10/2023, 9:37:44 PM",363,49,49
"5/11/2023, 3:39:02 AM",350,49,49
"5/11/2023, 6:39:21 AM",323,49,49
"5/11/2023, 9:40:07 AM",325,49,49
"5/11/2023, 12:40:49 PM",320,49,49
"5/11/2023, 3:41:10 PM",315,49,49
"5/11/2023, 6:41:45 PM",326,49,49
"5/11/2023, 9:42:38 PM",343,49,49
"5/12/2023, 3:44:10 AM",335,49,49
"5/12/2023, 6:44:41 AM",319,49,49
"5/12/2023, 9:45:23 AM",293,49,49
"5/12/2023, 3:46:41 PM",310,49,49
"5/12/2023, 6:47:37 PM",319,49,49
"5/12/2023, 9:48:33 PM",335,49,49
"5/13/2023, 12:49:23 AM",348,49,49
"5/13/2023, 3:50:47 AM",345,49,49
"5/13/2023, 6:51:21 AM",330,49,49
"5/13/2023, 9:52:09 AM",369,49,49
"5/13/2023, 12:52:48 PM",363,49,49
"5/13/2023, 6:54:08 PM",358,49,49
"5/13/2023, 9:54:34 PM",377,49,49
"5/14/2023, 12:55:10 AM",393,49,49
"5/14/2023, 3:55:56 AM",367,49,49
"5/14/2023, 6:56:20 AM",357,49,49
"5/14/2023, 9:57:05 AM",342,49,49
"5/14/2023, 12:57:57 PM",348,49,49
"5/14/2023, 3:58:36 PM",353,49,49
"5/14/2023, 6:59:22 PM",358,49,49
"5/14/2023, 10:00:08 PM",387,49,49
"5/15/2023, 1:00:49 AM",319,49,49
"5/15/2023, 7:02:20 AM",334,49,49
"5/15/2023, 10:03:06 AM",331,49,49
"5/15/2023, 1:03:29 PM",340,49,49
"5/15/2023, 4:04:10 PM",344,49,49
"5/15/2023, 7:05:06 PM",351,49,49
"5/15/2023, 10:06:12 PM",380,49,49
"5/16/2023, 1:07:04 AM",386,49,49
"5/16/2023, 7:08:07 AM",352,49,49
"5/16/2023, 2:37:39 PM",332,49,49
"5/16/2023, 8:13:03 PM",348,49,49
"5/16/2023, 11:35:24 PM",373,49,49
"5/17/2023, 2:36:08 AM",397,49,49
"5/17/2023, 5:52:55 AM",396,49,49
"5/17/2023, 8:53:32 AM",359,49,49
"5/17/2023, 11:54:10 AM",341,49,49
"5/17/2023, 2:55:09 PM",347,49,49
"5/17/2023, 6:00:14 PM",344,49,49
"5/17/2023, 9:21:07 PM",361,49,49
"5/18/2023, 12:22:05 AM",365,49,49
"5/18/2023, 6:26:51 AM",363,49,49
"5/18/2023, 9:27:21 AM",319,49,49
"5/18/2023, 12:28:05 PM",320,49,49
"5/18/2023, 3:28:39 PM",321,49,49
"5/18/2023, 6:29:42 PM",338,49,49
"5/18/2023, 9:51:54 PM",370,49,49
"5/19/2023, 3:53:42 AM",377,49,49
"5/19/2023, 7:07:40 AM",388,49,49
"5/19/2023, 1:09:05 PM",348,49,49
"5/19/2023, 4:09:35 PM",354,49,49
"5/19/2023, 7:10:11 PM",372,49,49
"5/19/2023, 10:14:12 PM",337,49,49
"5/20/2023, 1:15:07 AM",355,49,49
"5/20/2023, 4:21:27 AM",369,49,49
"5/20/2023, 7:34:27 AM",405,49,49
"5/20/2023, 10:35:09 AM",364,49,49
"5/20/2023, 4:36:39 PM",338,49,49
"5/20/2023, 7:38:33 PM",343,49,49
"5/20/2023, 10:48:10 PM",346,49,49
"5/21/2023, 1:49:06 AM",382,49,49
"5/21/2023, 4:49:37 AM",365,49,49
"5/21/2023, 8:01:43 AM",338,49,49
"5/21/2023, 11:02:22 AM",346,49,49
"5/21/2023, 5:03:43 PM",375,49,49
"5/22/2023, 2:06:07 AM",390,49,49
"5/22/2023, 5:06:47 AM",385,49,49
"5/22/2023, 8:07:46 AM",366,49,49
"5/22/2023, 11:08:30 AM",392,49,49
"5/22/2023, 2:09:06 PM",370,47.49,49
"5/22/2023, 5:09:46 PM",377,47.49,49
"5/22/2023, 8:10:49 PM",404,47.49,49
"5/22/2023, 11:42:43 PM",409,47.49,49
"5/23/2023, 5:44:23 AM",444,47.49,49
"5/23/2023, 8:45:30 AM",451,47.49,49
"5/23/2023, 2:47:04 PM",429,47.49,49
"5/23/2023, 5:47:45 PM",433,47.49,49
"5/23/2023, 8:52:43 PM",450,47.49,49
"5/24/2023, 12:05:24 AM",463,47.49,49
"5/24/2023, 6:21:34 AM",458,47.49,49
"5/24/2023, 9:22:26 AM",423,47.49,49
"5/24/2023, 12:56:47 PM",414,47.49,49
"5/24/2023, 3:57:39 PM",412,47.49,49
"5/24/2023, 6:58:37 PM",408,47.49,49
"5/24/2023, 10:11:00 PM",439,47.49,49
"5/25/2023, 1:31:15 AM",388,47.49,49
"5/25/2023, 4:32:06 AM",410,47.49,49
"5/25/2023, 10:33:44 AM",435,47.49,49
"5/25/2023, 1:34:25 PM",449,47.49,49
"5/25/2023, 4:35:08 PM",446,47.49,49
"5/25/2023, 7:35:25 PM",439,47.49,49
"5/26/2023, 1:46:26 AM",470,47.49,49
"5/26/2023, 4:47:05 AM",418,47.49,49
"5/26/2023, 7:47:35 AM",451,47.49,49
"5/26/2023, 10:48:10 AM",426,47.49,49
"5/26/2023, 1:49:04 PM",427,47.49,49
"5/26/2023, 7:50:06 PM",426,47.49,49
"5/26/2023, 10:50:40 PM",398,47.49,49
"5/27/2023, 1:51:08 AM",382,47.49,49
"5/27/2023, 4:51:50 AM",390,47.49,49
"5/27/2023, 10:52:36 AM",381,47.49,49
"5/27/2023, 1:53:20 PM",400,47.49,49
"5/27/2023, 4:54:06 PM",395,47.49,49
"5/27/2023, 7:54:34 PM",405,47.49,49
"5/27/2023, 10:55:31 PM",393,47.49,49
"5/28/2023, 1:56:21 AM",437,47.49,49
"5/28/2023, 7:57:35 AM",387,47.49,49
"5/28/2023, 10:58:20 AM",404,47.49,49
"5/28/2023, 1:59:06 PM",410,47.49,49
"5/31/2023, 2:19:28 AM",532,47.49,49
"5/31/2023, 8:21:28 AM",489,47.49,49
"5/31/2023, 11:22:10 AM",521,47.49,49
"5/31/2023, 2:23:04 PM",504,47.49,49
"5/31/2023, 8:26:19 PM",522,47.49,49
"5/31/2023, 11:36:52 PM",567,47.49,49
"6/1/2023, 2:37:24 AM",538,47.49,49
"6/1/2023, 5:38:10 AM",540,47.49,49
"6/1/2023, 8:38:46 AM",548,47.49,49
"6/1/2023, 2:40:07 PM",512,47.49,49
"6/1/2023, 6:22:34 PM",540,47.49,49
"6/1/2023, 9:32:47 PM",550,47.49,49
"6/2/2023, 12:33:44 AM",606,49,49
"6/2/2023, 3:38:23 AM",568,49,49
"6/2/2023, 7:35:31 AM",547,49,49
"6/2/2023, 2:39:36 PM",536,49,49
"6/2/2023, 5:40:08 PM",534,49,49
"6/2/2023, 8:49:07 PM",566,49,49
"6/3/2023, 3:04:35 AM",557,47.49,49
"6/3/2023, 6:05:27 AM",656,47.49,49
"6/3/2023, 9:07:14 AM",589,47.49,49
"6/3/2023, 12:08:06 PM",599,49,49
"6/3/2023, 3:08:27 PM",601,49,49
"6/3/2023, 6:09:09 PM",614,49,49
"6/3/2023, 9:10:41 PM",614,47.49,49
"6/4/2023, 12:11:29 AM",609,47.49,49
"6/4/2023, 3:12:11 AM",614,47.49,49
"6/4/2023, 6:13:06 AM",630,47.49,49
"6/4/2023, 9:14:32 AM",617,47.49,49
"6/4/2023, 3:15:46 PM",587,49,49
"6/4/2023, 6:16:21 PM",534,49,49
"6/4/2023, 9:17:25 PM",535,49,49
"6/5/2023, 12:32:16 AM",591,49,49
"6/5/2023, 3:33:05 AM",590,49,49
"6/5/2023, 9:42:16 AM",572,49,49
"6/5/2023, 12:43:05 PM",551,49,49
"6/5/2023, 3:43:42 PM",516,47.49,49
"6/5/2023, 6:44:32 PM",535,47.49,49
"6/5/2023, 9:45:43 PM",532,47.49,49
"6/6/2023, 12:49:53 AM",570,47.49,49
"6/6/2023, 7:07:35 AM",566,49,49
"6/6/2023, 10:08:26 AM",547,49,49
"6/6/2023, 1:09:06 PM",561,49,49
"6/6/2023, 4:09:27 PM",539,49,49
"6/6/2023, 10:10:32 PM",518,49,49
"6/7/2023, 1:24:46 AM",527,49,49
"6/7/2023, 4:33:23 AM",499,49,49
"6/7/2023, 10:35:07 AM",517,49,49
"6/7/2023, 1:35:23 PM",538,47.49,49
"6/7/2023, 4:36:06 PM",539,47.49,49
"6/7/2023, 7:36:42 PM",530,47.49,49
"6/7/2023, 10:37:47 PM",578,49,49
"6/8/2023, 1:38:29 AM",622,49,49
"6/8/2023, 7:40:08 AM",683,49,49
"6/8/2023, 10:40:41 AM",706,49,49
"6/8/2023, 1:41:37 PM",704,47.49,49
"6/8/2023, 4:42:27 PM",695,47.49,49
"6/8/2023, 10:44:04 PM",712,49,49
"6/9/2023, 1:46:24 AM",652,49,49
"6/9/2023, 4:47:13 AM",640,49,49
"6/9/2023, 7:48:07 AM",662,49,49
"6/9/2023, 10:48:36 AM",653,49,49
"6/9/2023, 1:49:22 PM",653,47.49,49
"6/9/2023, 4:50:08 PM",670,47.49,49
"6/9/2023, 7:50:49 PM",656,47.49,49
"6/9/2023, 10:51:48 PM",694,47.49,49
"6/10/2023, 1:52:26 AM",698,47.49,49
"6/10/2023, 4:53:19 AM",673,47.49,49
"6/10/2023, 10:55:07 AM",776,47.49,49
"6/10/2023, 1:55:38 PM",737,47.49,49
"6/10/2023, 4:56:25 PM",724,47.49,49
"6/10/2023, 7:57:11 PM",736,47.49,49
"6/10/2023, 10:58:32 PM",798,47.49,49
"6/11/2023, 5:00:09 AM",836,47.49,49
"6/11/2023, 8:08:41 AM",880,47.49,49
"6/11/2023, 11:10:12 AM",958,47.49,49
"6/11/2023, 2:11:04 PM",948,47.49,49
"6/11/2023, 5:11:29 PM",958,47.49,49
"6/11/2023, 8:12:10 PM",908,49,49
"6/12/2023, 2:14:12 AM",873,49,49
"6/12/2023, 5:15:07 AM",804,49,49
"6/12/2023, 8:15:49 AM",833,47.49,49
"6/12/2023, 11:16:35 AM",828,47.49,49
"6/12/2023, 2:17:44 PM",788,47.49,49
"6/12/2023, 8:19:30 PM",807,47.49,49
"6/12/2023, 11:25:53 PM",810,47.49,49
"6/13/2023, 2:40:38 AM",851,47.49,49
"6/13/2023, 6:00:28 AM",917,47.49,49
"6/13/2023, 9:03:13 AM",856,47.49,49
"6/13/2023, 6:10:45 PM",845,47.49,49
"6/13/2023, 9:11:41 PM",857,47.49,49
"6/14/2023, 12:12:52 AM",863,47.49,49
"6/14/2023, 6:21:13 AM",885,47.49,49
"6/14/2023, 9:30:54 AM",875,47.49,49
"6/14/2023, 3:35:31 PM",841,47.49,49
"6/14/2023, 6:36:39 PM",883,47.49,49
"6/14/2023, 9:37:47 PM",881,47.49,49
"6/15/2023, 12:41:42 AM",879,47.49,49
"6/15/2023, 3:43:12 AM",919,47.49,49
"6/15/2023, 6:44:04 AM",981,47.49,49
"6/15/2023, 12:45:32 PM",939,47.49,49
"6/15/2023, 3:48:26 PM",954,47.49,49
"6/15/2023, 6:49:11 PM",936,47.49,49
"6/15/2023, 9:50:58 PM",887,47.49,49
"6/16/2023, 12:52:41 AM",923,47.49,49
"6/16/2023, 6:54:39 AM",888,47.49,49
"6/16/2023, 9:55:36 AM",882,47.49,49
"6/16/2023, 12:56:26 PM",865,47.49,49
"6/16/2023, 3:57:12 PM",895,47.49,49
"6/16/2023, 9:59:13 PM",889,47.49,49
"6/17/2023, 1:01:32 AM",925,47.49,49
"6/17/2023, 4:03:12 AM",898,47.49,49
"6/17/2023, 7:04:13 AM",873,47.49,49
"6/17/2023, 10:05:06 AM",865,47.49,49
"6/17/2023, 4:06:24 PM",910,47.49,49
"6/17/2023, 7:07:10 PM",933,47.49,49
"6/17/2023, 10:07:58 PM",1004,47.49,49
"6/18/2023, 1:08:25 AM",921,47.49,49
"6/18/2023, 4:09:12 AM",872,47.49,49
"6/18/2023, 10:11:06 AM",864,47.49,49
"6/18/2023, 1:11:32 PM",852,47.49,49
"6/18/2023, 4:12:30 PM",849,47.49,49
"6/18/2023, 7:13:10 PM",866,47.49,49
"6/18/2023, 10:14:07 PM",945,47.49,49
"6/19/2023, 4:18:12 AM",849,47.49,49
"6/19/2023, 7:19:07 AM",892,47.49,49
"6/19/2023, 10:19:52 AM",886,47.49,49
"6/19/2023, 1:20:29 PM",841,47.49,49
"6/19/2023, 7:31:43 PM",819,47.49,49
"6/19/2023, 10:32:20 PM",792,47.49,49
"6/20/2023, 1:37:01 AM",799,47.49,49
"6/20/2023, 5:05:23 AM",776,47.49,49
"6/20/2023, 8:06:04 AM",760,47.49,49
"6/20/2023, 11:06:43 AM",792,47.49,49
"6/20/2023, 2:07:10 PM",792,37.49,49
"6/20/2023, 5:08:03 PM",809,37.49,49
"6/20/2023, 8:08:39 PM",796,37.49,49
"6/20/2023, 11:09:46 PM",773,37.49,49
"6/21/2023, 2:21:13 AM",702,37.49,49
"6/21/2023, 5:22:03 AM",618,37.49,49
"6/21/2023, 8:22:34 AM",573,37.49,49
"6/21/2023, 2:24:04 PM",600,37.49,49
"6/21/2023, 5:24:41 PM",566,37.49,49
"6/21/2023, 8:25:30 PM",577,37.49,49
"6/22/2023, 2:30:06 PM",600,37.49,49
"6/22/2023, 5:30:32 PM",585,37.49,49
"6/22/2023, 8:31:06 PM",579,37.49,49
"6/23/2023, 2:35:52 AM",510,37.49,49
"6/23/2023, 5:36:47 AM",516,37.49,49
"6/23/2023, 8:37:26 AM",523,37.49,49
"6/23/2023, 2:39:03 PM",526,37.49,49
"6/23/2023, 8:40:07 PM",514,37.49,49
"6/23/2023, 11:40:37 PM",503,37.49,49
"6/24/2023, 2:41:07 AM",500,37.49,49
"6/24/2023, 5:41:46 AM",523,37.49,49
"6/24/2023, 8:42:26 AM",547,37.49,49
"6/24/2023, 2:44:06 PM",570,37.49,49
"6/24/2023, 5:44:21 PM",550,37.49,49
"6/24/2023, 8:45:06 PM",537,37.49,49
"6/24/2023, 11:45:42 PM",547,37.49,49
"6/25/2023, 2:46:08 AM",511,37.49,49
"6/25/2023, 8:47:20 AM",514,37.49,49
"6/25/2023, 11:48:08 AM",523,37.49,49
"6/25/2023, 2:48:47 PM",515,37.49,49
"6/25/2023, 5:49:25 PM",496,37.49,49
"6/25/2023, 8:50:22 PM",473,37.49,49
"6/25/2023, 11:51:05 PM",482,37.49,49
"6/26/2023, 5:52:33 AM",508,37.49,49
"6/26/2023, 8:53:19 AM",520,37.49,49
"6/26/2023, 11:54:08 AM",562,37.49,49
"6/26/2023, 2:54:29 PM",572,37.49,49
"6/26/2023, 5:55:07 PM",548,37.49,49
"6/26/2023, 11:56:10 PM",553,37.49,49
"6/27/2023, 5:59:45 AM",533,37.49,49
"6/27/2023, 9:00:25 AM",535,37.49,49
"6/27/2023, 12:01:06 PM",485,37.49,49
"6/27/2023, 3:01:32 PM",487,37.49,49
"6/27/2023, 6:02:07 PM",503,37.49,49
"6/28/2023, 9:09:47 AM",468,37.49,49
"6/28/2023, 12:10:42 PM",496,37.49,49
"6/28/2023, 3:11:05 PM",470,37.49,49
"6/28/2023, 9:12:06 PM",463,37.49,49
"6/29/2023, 3:13:27 AM",501,37.49,49
"6/29/2023, 6:14:11 AM",484,37.49,49
"6/29/2023, 9:15:03 AM",447,37.49,49
"6/29/2023, 3:16:05 PM",449,37.49,49
"6/29/2023, 6:16:08 PM",430,37.49,49
"6/29/2023, 9:16:49 PM",435,37.49,49
"6/30/2023, 12:17:24 AM",434,37.49,49
"6/30/2023, 3:18:22 AM",460,37.49,49
"6/30/2023, 6:20:19 AM",440,37.49,49
"6/30/2023, 12:21:26 PM",458,37.49,49
"6/30/2023, 3:22:05 PM",433,37.49,49
"6/30/2023, 6:22:24 PM",423,37.49,49
"7/1/2023, 12:23:48 AM",455,37.49,49
"7/1/2023, 3:24:22 AM",479,37.49,49
"7/1/2023, 6:25:04 AM",481,37.49,49
"7/1/2023, 9:25:30 AM",462,37.49,49
"7/1/2023, 6:27:05 PM",475,37.49,49
"7/1/2023, 9:27:22 PM",509,37.49,49
"7/2/2023, 12:28:07 AM",449,37.49,49
"7/2/2023, 3:28:44 AM",482,37.49,49
"7/2/2023, 6:29:21 AM",411,37.49,49
"7/2/2023, 12:30:41 PM",435,37.49,49
"7/2/2023, 3:31:07 PM",436,37.49,49
"7/2/2023, 6:31:33 PM",420,37.49,49
"7/2/2023, 9:32:13 PM",478,37.49,49
"7/3/2023, 12:33:02 AM",485,37.49,49
"7/3/2023, 6:34:23 AM",497,37.49,49
"7/3/2023, 9:35:08 AM",464,37.49,49
"7/3/2023, 12:35:48 PM",468,37.49,49
"7/3/2023, 3:36:24 PM",451,37.49,49
"7/3/2023, 6:37:10 PM",460,37.49,49
"7/4/2023, 12:38:07 AM",483,37.49,49
"7/4/2023, 3:38:44 AM",467,37.49,49
"7/4/2023, 6:39:21 AM",452,37.49,49
"7/4/2023, 9:40:05 AM",516,37.49,49
"7/4/2023, 12:40:31 PM",488,37.49,49
"7/4/2023, 6:41:32 PM",501,37.49,49
"7/4/2023, 9:42:22 PM",526,37.49,49
"7/5/2023, 12:43:04 AM",515,37.49,49
"7/5/2023, 3:43:33 AM",490,37.49,49
"7/5/2023, 6:44:18 AM",446,37.49,49
"7/5/2023, 12:45:32 PM",480,37.49,49
"7/5/2023, 3:46:07 PM",464,37.49,49
"7/5/2023, 6:46:19 PM",490,37.49,49
"7/5/2023, 9:47:03 PM",519,37.49,49
"7/6/2023, 3:48:20 AM",514,37.49,49
"7/6/2023, 6:49:06 AM",531,37.49,49
"7/6/2023, 9:49:52 AM",538,37.49,49
"7/6/2023, 12:50:37 PM",524,37.49,49
"7/6/2023, 6:51:31 PM",536,37.49,49
"7/6/2023, 9:52:23 PM",543,37.49,49
"7/7/2023, 12:53:12 AM",521,37.49,49
"7/7/2023, 3:55:13 AM",490,37.49,49
"7/7/2023, 6:56:03 AM",449,37.49,49
"7/7/2023, 12:57:08 PM",474,37.49,49
"7/7/2023, 3:57:36 PM",441,37.49,49
"7/7/2023, 9:59:03 PM",455,37.49,49
"7/8/2023, 4:00:10 AM",474,37.49,49
"7/8/2023, 7:00:54 AM",537,37.49,49
"7/8/2023, 10:01:19 AM",553,37.49,49
"7/8/2023, 1:02:03 PM",565,37.49,49
"7/8/2023, 4:02:16 PM",546,37.49,49
"7/8/2023, 10:03:25 PM",571,37.49,49
"7/9/2023, 1:04:03 AM",564,37.49,49
"7/9/2023, 4:04:27 AM",561,37.49,49
"7/9/2023, 7:05:08 AM",536,37.49,49
"7/9/2023, 10:05:38 AM",506,37.49,49
"7/9/2023, 4:07:06 PM",463,37.49,49
"7/9/2023, 7:07:36 PM",486,37.49,49
"7/9/2023, 10:08:29 PM",482,37.49,49
"7/10/2023, 1:09:14 AM",465,37.49,49
"7/10/2023, 7:10:24 AM",458,37.49,49
"7/10/2023, 10:11:06 AM",474,37.49,49
"7/10/2023, 1:11:38 PM",471,37.49,49
"7/10/2023, 4:12:21 PM",468,37.49,49
"7/10/2023, 10:13:40 PM",458,37.49,49
"7/11/2023, 7:15:42 AM",412,37.49,49
"7/11/2023, 10:16:20 AM",377,37.49,49
"7/11/2023, 1:17:04 PM",388,37.49,49
"7/11/2023, 4:17:23 PM",440,37.49,49
"7/11/2023, 10:19:12 PM",587,37.49,49
"7/12/2023, 1:20:04 AM",700,37.49,49
"7/12/2023, 4:20:21 AM",737,37.49,49
"7/12/2023, 7:21:03 AM",722,37.49,49
"7/12/2023, 10:21:31 AM",724,37.49,49
"7/12/2023, 1:22:06 PM",728,37.49,49
"7/12/2023, 4:22:22 PM",730,37.49,49
"7/12/2023, 7:23:06 PM",711,37.49,49
"7/12/2023, 10:23:46 PM",715,37.49,49
"7/13/2023, 1:24:28 AM",767,37.49,49
"7/13/2023, 4:25:06 AM",787,37.49,49
"7/13/2023, 7:25:42 AM",811,37.49,49
"7/13/2023, 10:26:20 AM",816,37.49,49
"7/13/2023, 1:27:03 PM",843,37.49,49
"7/13/2023, 7:28:06 PM",836,37.49,49
"7/13/2023, 10:28:44 PM",812,37.49,49
"7/14/2023, 1:29:22 AM",809,37.49,49
"7/14/2023, 4:30:05 AM",799,37.49,49
"7/14/2023, 7:30:38 AM",785,37.49,49
"7/14/2023, 10:31:17 AM",695,37.49,49
"7/14/2023, 1:32:04 PM",680,37.49,49
"7/14/2023, 4:32:24 PM",677,37.49,49
"7/14/2023, 7:33:17 PM",671,37.49,49
"7/15/2023, 1:34:28 AM",658,37.49,49
"7/15/2023, 4:35:25 AM",622,37.49,49
"7/15/2023, 7:36:09 AM",574,37.49,49
